trade_date,ticker,asof_timestamp,instrument_id
2024-04-26,AAPL,2024-04-26T16:00:00,AAPL
2024-04-26,MSFT,2024-04-26T16:00:00,MSFT
2024-04-26,NVDA,2024-04-26T16:00:00,NVDA
2024-04-26,AMZN,2024-04-26T16:00:00,AMZN
2024-04-26,META,2024-04-26T16:00:00,META
2024-04-26,GOOGL,2024-04-26T16:00:00,GOOGL
2024-04-26,GOOG,2024-04-26T16:00:00,GOOG
2024-04-26,TSLA,2024-04-26T16:00:00,TSLA
2024-04-26,AVGO,2024-04-26T16:00:00,AVGO
2024-04-26,COST,2024-04-26T16:00:00,COST
2024-04-26,NFLX,2024-04-26T16:00:00,NFLX
2024-04-26,AMD,2024-04-26T16:00:00,AMD
2024-04-26,ADBE,2024-04-26T16:00:00,ADBE
2024-04-26,QCOM,2024-04-26T16:00:00,QCOM
2024-04-26,PEP,2024-04-26T16:00:00,PEP
2024-04-26,INTU,2024-04-26T16:00:00,INTU
2024-04-26,CSCO,2024-04-26T16:00:00,CSCO
2024-04-26,TXN,2024-04-26T16:00:00,TXN
2024-04-26,AMGN,2024-04-26T16:00:00,AMGN
2024-04-26,AMAT,2024-04-26T16:00:00,AMAT
