trade_date,ticker,asof_timestamp,instrument_id
2022-11-18,AAPL,2022-11-18T16:00:00,AAPL
2022-11-18,MSFT,2022-11-18T16:00:00,MSFT
2022-11-18,NVDA,2022-11-18T16:00:00,NVDA
2022-11-18,AMZN,2022-11-18T16:00:00,AMZN
2022-11-18,META,2022-11-18T16:00:00,META
2022-11-18,GOOGL,2022-11-18T16:00:00,GOOGL
2022-11-18,GOOG,2022-11-18T16:00:00,GOOG
2022-11-18,TSLA,2022-11-18T16:00:00,TSLA
2022-11-18,AVGO,2022-11-18T16:00:00,AVGO
2022-11-18,COST,2022-11-18T16:00:00,COST
2022-11-18,NFLX,2022-11-18T16:00:00,NFLX
2022-11-18,AMD,2022-11-18T16:00:00,AMD
2022-11-18,ADBE,2022-11-18T16:00:00,ADBE
2022-11-18,QCOM,2022-11-18T16:00:00,QCOM
2022-11-18,PEP,2022-11-18T16:00:00,PEP
2022-11-18,INTU,2022-11-18T16:00:00,INTU
2022-11-18,CSCO,2022-11-18T16:00:00,CSCO
2022-11-18,TXN,2022-11-18T16:00:00,TXN
2022-11-18,AMGN,2022-11-18T16:00:00,AMGN
2022-11-18,AMAT,2022-11-18T16:00:00,AMAT
