trade_date,ticker,asof_timestamp,instrument_id
2024-01-19,AAPL,2024-01-19T16:00:00,AAPL
2024-01-19,MSFT,2024-01-19T16:00:00,MSFT
2024-01-19,NVDA,2024-01-19T16:00:00,NVDA
2024-01-19,AMZN,2024-01-19T16:00:00,AMZN
2024-01-19,META,2024-01-19T16:00:00,META
2024-01-19,GOOGL,2024-01-19T16:00:00,GOOGL
2024-01-19,GOOG,2024-01-19T16:00:00,GOOG
2024-01-19,TSLA,2024-01-19T16:00:00,TSLA
2024-01-19,AVGO,2024-01-19T16:00:00,AVGO
2024-01-19,COST,2024-01-19T16:00:00,COST
2024-01-19,NFLX,2024-01-19T16:00:00,NFLX
2024-01-19,AMD,2024-01-19T16:00:00,AMD
2024-01-19,ADBE,2024-01-19T16:00:00,ADBE
2024-01-19,QCOM,2024-01-19T16:00:00,QCOM
2024-01-19,PEP,2024-01-19T16:00:00,PEP
2024-01-19,INTU,2024-01-19T16:00:00,INTU
2024-01-19,CSCO,2024-01-19T16:00:00,CSCO
2024-01-19,TXN,2024-01-19T16:00:00,TXN
2024-01-19,AMGN,2024-01-19T16:00:00,AMGN
2024-01-19,AMAT,2024-01-19T16:00:00,AMAT
