trade_date,ticker,asof_timestamp,instrument_id
2025-01-03,AAPL,2025-01-03T16:00:00,AAPL
2025-01-03,MSFT,2025-01-03T16:00:00,MSFT
2025-01-03,NVDA,2025-01-03T16:00:00,NVDA
2025-01-03,AMZN,2025-01-03T16:00:00,AMZN
2025-01-03,META,2025-01-03T16:00:00,META
2025-01-03,GOOGL,2025-01-03T16:00:00,GOOGL
2025-01-03,GOOG,2025-01-03T16:00:00,GOOG
2025-01-03,TSLA,2025-01-03T16:00:00,TSLA
2025-01-03,AVGO,2025-01-03T16:00:00,AVGO
2025-01-03,COST,2025-01-03T16:00:00,COST
2025-01-03,NFLX,2025-01-03T16:00:00,NFLX
2025-01-03,AMD,2025-01-03T16:00:00,AMD
2025-01-03,ADBE,2025-01-03T16:00:00,ADBE
2025-01-03,QCOM,2025-01-03T16:00:00,QCOM
2025-01-03,PEP,2025-01-03T16:00:00,PEP
2025-01-03,INTU,2025-01-03T16:00:00,INTU
2025-01-03,CSCO,2025-01-03T16:00:00,CSCO
2025-01-03,TXN,2025-01-03T16:00:00,TXN
2025-01-03,AMGN,2025-01-03T16:00:00,AMGN
2025-01-03,AMAT,2025-01-03T16:00:00,AMAT
