trade_date,ticker,asof_timestamp,instrument_id
2021-01-15,AAPL,2021-01-15T16:00:00,AAPL
2021-01-15,MSFT,2021-01-15T16:00:00,MSFT
2021-01-15,NVDA,2021-01-15T16:00:00,NVDA
2021-01-15,AMZN,2021-01-15T16:00:00,AMZN
2021-01-15,META,2021-01-15T16:00:00,META
2021-01-15,GOOGL,2021-01-15T16:00:00,GOOGL
2021-01-15,GOOG,2021-01-15T16:00:00,GOOG
2021-01-15,TSLA,2021-01-15T16:00:00,TSLA
2021-01-15,AVGO,2021-01-15T16:00:00,AVGO
2021-01-15,COST,2021-01-15T16:00:00,COST
2021-01-15,NFLX,2021-01-15T16:00:00,NFLX
2021-01-15,AMD,2021-01-15T16:00:00,AMD
2021-01-15,ADBE,2021-01-15T16:00:00,ADBE
2021-01-15,QCOM,2021-01-15T16:00:00,QCOM
2021-01-15,PEP,2021-01-15T16:00:00,PEP
2021-01-15,INTU,2021-01-15T16:00:00,INTU
2021-01-15,CSCO,2021-01-15T16:00:00,CSCO
2021-01-15,TXN,2021-01-15T16:00:00,TXN
2021-01-15,AMGN,2021-01-15T16:00:00,AMGN
2021-01-15,AMAT,2021-01-15T16:00:00,AMAT
