trade_date,ticker,weight,asof_timestamp,instrument_id,normalized_weight
2023-10-20,AAPL,0.144,2023-10-20T16:00:00,AAPL,0.144
2023-10-20,MSFT,0.128,2023-10-20T16:00:00,MSFT,0.128
2023-10-20,NVDA,0.128,2023-10-20T16:00:00,NVDA,0.128
2023-10-20,AMZN,0.08,2023-10-20T16:00:00,AMZN,0.08
2023-10-20,META,0.08,2023-10-20T16:00:00,META,0.08
2023-10-20,GOOGL,0.04,2023-10-20T16:00:00,GOOGL,0.04
2023-10-20,GOOG,0.04,2023-10-20T16:00:00,GOOG,0.04
2023-10-20,TSLA,0.048,2023-10-20T16:00:00,TSLA,0.048
2023-10-20,AVGO,0.048,2023-10-20T16:00:00,AVGO,0.048
2023-10-20,COST,0.032,2023-10-20T16:00:00,COST,0.032
2023-10-20,NFLX,0.024,2023-10-20T16:00:00,NFLX,0.024
2023-10-20,AMD,0.024,2023-10-20T16:00:00,AMD,0.024
2023-10-20,ADBE,0.016,2023-10-20T16:00:00,ADBE,0.016
2023-10-20,QCOM,0.032,2023-10-20T16:00:00,QCOM,0.032
2023-10-20,PEP,0.024,2023-10-20T16:00:00,PEP,0.024
2023-10-20,INTU,0.032,2023-10-20T16:00:00,INTU,0.032
2023-10-20,CSCO,0.024,2023-10-20T16:00:00,CSCO,0.024
2023-10-20,TXN,0.024,2023-10-20T16:00:00,TXN,0.024
2023-10-20,AMGN,0.016,2023-10-20T16:00:00,AMGN,0.016
2023-10-20,AMAT,0.016,2023-10-20T16:00:00,AMAT,0.016
