trade_date,ticker,weight,asof_timestamp,instrument_id,normalized_weight
2022-06-03,AAPL,0.144,2022-06-03T16:00:00,AAPL,0.144
2022-06-03,MSFT,0.128,2022-06-03T16:00:00,MSFT,0.128
2022-06-03,NVDA,0.128,2022-06-03T16:00:00,NVDA,0.128
2022-06-03,AMZN,0.08,2022-06-03T16:00:00,AMZN,0.08
2022-06-03,META,0.08,2022-06-03T16:00:00,META,0.08
2022-06-03,GOOGL,0.04,2022-06-03T16:00:00,GOOGL,0.04
2022-06-03,GOOG,0.04,2022-06-03T16:00:00,GOOG,0.04
2022-06-03,TSLA,0.048,2022-06-03T16:00:00,TSLA,0.048
2022-06-03,AVGO,0.048,2022-06-03T16:00:00,AVGO,0.048
2022-06-03,COST,0.032,2022-06-03T16:00:00,COST,0.032
2022-06-03,NFLX,0.024,2022-06-03T16:00:00,NFLX,0.024
2022-06-03,AMD,0.024,2022-06-03T16:00:00,AMD,0.024
2022-06-03,ADBE,0.016,2022-06-03T16:00:00,ADBE,0.016
2022-06-03,QCOM,0.032,2022-06-03T16:00:00,QCOM,0.032
2022-06-03,PEP,0.024,2022-06-03T16:00:00,PEP,0.024
2022-06-03,INTU,0.032,2022-06-03T16:00:00,INTU,0.032
2022-06-03,CSCO,0.024,2022-06-03T16:00:00,CSCO,0.024
2022-06-03,TXN,0.024,2022-06-03T16:00:00,TXN,0.024
2022-06-03,AMGN,0.016,2022-06-03T16:00:00,AMGN,0.016
2022-06-03,AMAT,0.016,2022-06-03T16:00:00,AMAT,0.016
